DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
11546	__label2__	3	N	Books	1612183727	The Well of Tears (The Dream Stewards)	Shoots for epic. Doesn't quite make it	This is a fairly entertaining retread of familiar territory, and I did find parts to be extremely moving (especially when dealing with loss).<br /><br />However, the book failed to impress me for a number of reasons:<br />1/ A slew of cliched situations and plot devices (ancient prophecy, circle of power, unnamed evil afoot, etc. )<br />2/ The characters were entirely one dimensional, and it was apparent at first encounter who was good and who was evil. No shades of grey.<br />3/ Each character's motivation was similarly obvious. Greed/power for the evil, and duty/honor for the good.<br />4/ The major plot line was extremely weak, was resolved with minimal fuss, and ended with a just-as-weak cliffhanger.<br /><br />This is not epic GRRM, and neither is it even close to the more mass market efforts by Goodkind. What it is, is a lazy read with minimal fuss and excitement, that won't raise your pulse rate as you read it.<br /><br />I gave it 3 stars for writing style, 2 stars for content, and rounded up.<br /><br />Happy Reading!
13388	__label2__	4	N	Camera	B00SYIDZRK	Pentax K-S2 20MP Wi-Fi Enabled Weatherized SLR Body Only (Black)	++ A good selection of features offering up some very nice image quality ++	For the first-timer or family photographer, the Pentax K-S2 is a nice dSLR, but it drops the ball for video and you should pass on the new 18-50mm kit lens when compared to something like this Nikon here: http://amzn.to/1bA7YcP<br /><br />THE GOOD:<br />+ The Pentax K-S2 offers excellent photo quality, a solid weather-sealed build, a big viewfinder and a broad feature set.<br /><br />THE BAD:<br />- Its video quality is middling to poor.<br /><br />An all-round good Pentax camera offering good quality you would expect but should only be purchased for the image quality aspect as the video shooting leaves some to be desired. If video will be important then maybe try something like this Canon here: http://amzn.to/1dPisGK
8435	__label1__	5	Y	Apparel	B00C1FN1AI	Hunnt® Retro Roman Gladiator Mask - Silver & Black	perfect mask	Very happy with this mask. It fits just right and its perfect for the holiday season I could not have done a better job.
20758	__label2__	4	Y	Apparel	B0079MFGP6	Bloch Girl's Endura Stirrup Comfort Tights M/L Tan	Fit as expected	The tights fit as expected, but did have several small pulls after only a few wears.  They have not run yet though.
16369	__label2__	5	Y	Furniture	B007JW4ETA	Apache Mills 60-122-0099-18X30  Cushion Comfort Country Rooster Kitchen Mat, 18-inch by 30-Inch	Cushion Rug	I love this Rooster rug. Its thick under my feet. It doesn`t move around like other rugs. I highly recommend this. Plus it`s very pretty with all the colors.  Bev
18614	__label2__	2	Y	Beauty	B000FYVOJC	Panasonic ER430K Ear & Nose Trimmer with Vacuum Cleaning System, Men's, Wet/Dry, Battery-Operated	Did not last long.	This looks nice and feels good in the hand, but only functioned reliably for a month or so. I hardly used it more than twice in a month, but by the fourth month it simply stopped working. Now before this, I had one that cost less than $3, and it lasted me more than four years. I am extremely disappointed. It lasted long enough to avoid a return.
18568	__label2__	4	Y	Home Improvement	B000UD4YOK	Normande Lighting JM1-884 71-Inch 100-Watt Incandescent Torchiere Floor Lamp with 40-Watt Side Reading Lamp	This lamp is even better than expected	This lamp is even better than expected, in both quality and looks. The only thing I would change is the position of the switch. It is up near the top, so when seated you cannot reach it.
10254	__label1__	5	N	Video Games	B00DC7G2W8	Mario Kart 8 - Nintendo Wii U	Guilty pleasure	I know that this is a kid game, but come on! It's awesome! I play it mainly to distress after a hard day at work, and I have to say that it works BECAUSE it's a kid game. I just forget my troubles until I dive in the next day for another few hours in the adult world.
6098	__label1__	5	Y	Office Products	B00JOPZXX6	"Dymo Compatible 30324 - 2-1/8"" x 2-3/4"" Veterinary Diskette Media Labels (1 Roll - 400 Labels Per Roll)"	Excellent	They are great labels at a great price. I say there are an excellent value. Seems like they are reliable and print nicely. 5 of 5
13447	__label2__	5	Y	Pet Products	B00GNTYRY2	Kitty Holster Cat Harness, X-Small, Pink Polka Dot	Size is perfect. I know she will eventually out grow the ...	Size is perfect.  I know she will eventually out grow the xs.  She is a Maine Coon.  We are still in the wearing it for a few minutes at a time.  Haven't ventured outside way to cold for me out there. Will update soon.  UPDATE:  We have ventured outside a couple times.  She doesn't mind the vest but doesn't like being outside.  It is very secure she darted backwards a few dozen times and it didn't much sliding around.  Felt very confident she would not get out of it.  One tip.  I suggest opening the vest in another room or storing it open.  The Velcro is very sturdy and LOUD.  Sends Fi running when she hears it.
9776	__label1__	5	Y	Luggage	B00LTDTZTY	Hynes Eagle Sweetheart Pattern Kids' Backpack (Purple)	I love this bag it's awesome.	I was worried that in not seeing this backpack in person, it would be a little &#34;cheap.&#34; But I was wrong. It seems very well made and will hold up just as good as any less expensive pack. My daughter loves it and as I get in and out of it every day, it seems very strong and well made.
20489	__label2__	4	Y	Books	0736947000	The New Inductive Study Bible (ESV)	A quality hard back Bible	Is you like ESV, this is a great one. Has all the Precept Ministry notes and commentary. Not very small or light for carrying around all the time.
16385	__label2__	4	Y	Pet Products	B0002C7FI6	PetSafe Deluxe UltraLight Receiver Collar	Good Price, works great	Good Price, works great.  Only reason it didn't 5 stars it because it took a several days for the vendor to ship the item.
8511	__label1__	5	Y	Baby	B00HVU5NOK	MIU COLOR Table Edge Corner Guards for Baby Safety, Table Edge Cushion Protector for Home Safety with 4 Corners - 16.4 ft Edge(Grey)	Matches our house decor	The color is wonderful, which is beautiful as it is in the picture. My wife and I are both designers. We designed most of the decor in our home. This year we received our most precious gift: our lovely daughter. Because there are many irregular corners in our house which could hurt her tiny body.It really takes much time to find a perfect table guard. We considered both security and appearance. It turns out that this one meets our expectation. We cut it up so we could use it on different tables. Very useful table guard.Now we do not need to worry about our baby.
10868	__label2__	3	Y	Video DVD	B00I6JOD8M	Winter's Tale (2013) (Blu-ray+DVD)	I did like the actual story once it got started	I did like the actual story once it got started, but it was difficult to understand in some ways. The ending was, more or less, draw your own conclusions. I did not really understand why he had to save the little girl, nor if she was a reincarnation. Overall...It was more of a fantasy with no actual real concept of letting the watcher in on the details. I have not read the book, so cannot compare the two.
15763	__label2__	5	Y	Home Improvement	B003F1DG4S	Kichler Lighting 310101WCP 44-Inch Hatteras Bay Patio Indoor/Outdoor Ceiling Fan, Weathered Copper	Truely Beautiful	Everything I expected.  Beautiful but very heavy piece, well worth the money.  A lot has to be put together but very high quality and packaging.  Remote control has a holder that can be put on a wall like a switchplate.  You can use it from there or it comes out.  Had to call customer service with a couple questions to install it and they were very friendly and helpful.  Their closing remarks were call with any additional questions anytime.  Customer service like that is sadly missing in most businesses today.  Very happy with our purchase.
15655	__label2__	5	Y	Automotive	B00GDH10Q2	"Fish Hook Love Heart Sticker Decal Notebook Car Laptop 5"" (Pink)"	Love my fish hooks heart!	I absolutely love this fish hooks heart window sticker. Fushia pink looks great on my beige F150. I notice a lot of people turn to look at it. If you are an outdoors girl and love to fish, you will love this sticker.
10157	__label1__	5	Y	Musical Instruments	B00NFJEI3S	16.4feet 5m 300leds RGB Waterproof 5050 SMD RGB Led Strip Lights 60leds/meter with 44key Ir Remote Controller & 12v 5a Power Adapter Supply, Dc 12v Waterproof	I really like this lights	I really like this lights, you can change all of color,White,Red,Green,Blue,purple, orange, pink, ect . Wonderful for outside or inside holiday decorations.Open the box can be used immediately, including all accessories. lights, controller,remote,DC power supply all in the box.
2156	__label1__	2	N	Grocery	B000YPML80	Quaker Breakfast Cookies, Oatmeal Chocolate Chip, 6 Cookies Per Box (Pack of 6)	taste old and are not edible.	The cookies taste old and are not edible. They are not past the expiration date yet even the chips are white like how old chocolate turns white. These are terrible! They give you plenty for a snack and truly great taste.
